run_id,label,total_pnl,emeralds_pnl,tomatoes_pnl,trade_count,overrides_json
v20-sweep-013,risk_random_06,13323.0,7403.0,5920.0,712,"{""BASE_QUOTE_EDGE"": 2.25, ""BASE_TAKE_EDGE"": 1.6, ""FIT_THRESHOLD"": 0.45, ""HISTORY_WEIGHT"": 0.25, ""IMBALANCE_WEIGHT"": 0.35, ""INVENTORY_SKEW"": 0.02, ""MAX_QUOTE_EDGE"": 5.0, ""MAX_TAKE_SIZE"": 14, ""MICRO_WEIGHT"": 0.3, ""MID_WEIGHT"": 0.25, ""PASSIVE_SIZE"": 9, ""POSITION_BIAS_DIVISOR"": 14.0, ""REGRESSION_HORIZON"": 2.0, ""REGRESSION_WEIGHT"": 0.2, ""REGRESSION_WINDOW"": 8, ""RESIDUAL_REVERT_WEIGHT"": 0.12, ""SOFT_LIMIT_RATIO"": 0.65, ""STRONG_TREND_EDGE"": 3.0, ""STRONG_TREND_HOLD_EXIT_BONUS"": 1.2, ""TOXIC_SPREAD_THRESHOLD"": 15.0, ""TOXIC_VOLATILITY_THRESHOLD"": 3.2, ""TREND_EDGE_THRESHOLD"": 1.0, ""TREND_ENTRY_TAKE_BONUS"": 4.0, ""TREND_FAIR_BONUS"": 0.15, ""TREND_HOLD_EXIT_BONUS"": 0.8, ""TREND_IMBALANCE_THRESHOLD"": 0.12, ""TREND_PASSIVE_PUSH"": 1.0, ""TREND_PASSIVE_SIZE_BONUS"": 2.0}"
v20-sweep-014,risk_random_07,13337.0,7403.0,5934.0,709,"{""BASE_QUOTE_EDGE"": 2.25, ""BASE_TAKE_EDGE"": 1.6, ""FIT_THRESHOLD"": 0.65, ""HISTORY_WEIGHT"": 0.25, ""IMBALANCE_WEIGHT"": 0.35, ""INVENTORY_SKEW"": 0.02, ""MAX_QUOTE_EDGE"": 5.0, ""MAX_TAKE_SIZE"": 12, ""MICRO_WEIGHT"": 0.3, ""MID_WEIGHT"": 0.25, ""PASSIVE_SIZE"": 10, ""POSITION_BIAS_DIVISOR"": 16.0, ""REGRESSION_HORIZON"": 2.0, ""REGRESSION_WEIGHT"": 0.2, ""REGRESSION_WINDOW"": 8, ""RESIDUAL_REVERT_WEIGHT"": 0.12, ""SOFT_LIMIT_RATIO"": 0.72, ""STRONG_TREND_EDGE"": 2.5, ""STRONG_TREND_HOLD_EXIT_BONUS"": 0.9, ""TOXIC_SPREAD_THRESHOLD"": 15.0, ""TOXIC_VOLATILITY_THRESHOLD"": 3.2, ""TREND_EDGE_THRESHOLD"": 1.2, ""TREND_ENTRY_TAKE_BONUS"": 5.0, ""TREND_FAIR_BONUS"": 0.35, ""TREND_HOLD_EXIT_BONUS"": 0.55, ""TREND_IMBALANCE_THRESHOLD"": 0.12, ""TREND_PASSIVE_PUSH"": 0.0, ""TREND_PASSIVE_SIZE_BONUS"": 2.0}"
v20-sweep-015,risk_random_08,13323.0,7403.0,5920.0,712,"{""BASE_QUOTE_EDGE"": 2.25, ""BASE_TAKE_EDGE"": 1.6, ""FIT_THRESHOLD"": 0.55, ""HISTORY_WEIGHT"": 0.25, ""IMBALANCE_WEIGHT"": 0.35, ""INVENTORY_SKEW"": 0.02, ""MAX_QUOTE_EDGE"": 5.0, ""MAX_TAKE_SIZE"": 12, ""MICRO_WEIGHT"": 0.3, ""MID_WEIGHT"": 0.25, ""PASSIVE_SIZE"": 11, ""POSITION_BIAS_DIVISOR"": 14.0, ""REGRESSION_HORIZON"": 2.0, ""REGRESSION_WEIGHT"": 0.2, ""REGRESSION_WINDOW"": 8, ""RESIDUAL_REVERT_WEIGHT"": 0.12, ""SOFT_LIMIT_RATIO"": 0.9, ""STRONG_TREND_EDGE"": 3.0, ""STRONG_TREND_HOLD_EXIT_BONUS"": 0.6, ""TOXIC_SPREAD_THRESHOLD"": 15.0, ""TOXIC_VOLATILITY_THRESHOLD"": 3.2, ""TREND_EDGE_THRESHOLD"": 1.0, ""TREND_ENTRY_TAKE_BONUS"": 3.0, ""TREND_FAIR_BONUS"": 0.25, ""TREND_HOLD_EXIT_BONUS"": 0.8, ""TREND_IMBALANCE_THRESHOLD"": 0.12, ""TREND_PASSIVE_PUSH"": 1.0, ""TREND_PASSIVE_SIZE_BONUS"": 1.0}"
v20-sweep-016,risk_random_09,13361.0,7403.0,5958.0,718,"{""BASE_QUOTE_EDGE"": 2.25, ""BASE_TAKE_EDGE"": 1.1, ""FIT_THRESHOLD"": 0.55, ""HISTORY_WEIGHT"": 0.25, ""IMBALANCE_WEIGHT"": 0.35, ""INVENTORY_SKEW"": 0.03, ""MAX_QUOTE_EDGE"": 5.0, ""MAX_TAKE_SIZE"": 8, ""MICRO_WEIGHT"": 0.3, ""MID_WEIGHT"": 0.25, ""PASSIVE_SIZE"": 9, ""POSITION_BIAS_DIVISOR"": 14.0, ""REGRESSION_HORIZON"": 2.0, ""REGRESSION_WEIGHT"": 0.2, ""REGRESSION_WINDOW"": 8, ""RESIDUAL_REVERT_WEIGHT"": 0.12, ""SOFT_LIMIT_RATIO"": 0.82, ""STRONG_TREND_EDGE"": 3.0, ""STRONG_TREND_HOLD_EXIT_BONUS"": 1.2, ""TOXIC_SPREAD_THRESHOLD"": 15.0, ""TOXIC_VOLATILITY_THRESHOLD"": 3.2, ""TREND_EDGE_THRESHOLD"": 1.0, ""TREND_ENTRY_TAKE_BONUS"": 4.0, ""TREND_FAIR_BONUS"": 0.35, ""TREND_HOLD_EXIT_BONUS"": 0.3, ""TREND_IMBALANCE_THRESHOLD"": 0.12, ""TREND_PASSIVE_PUSH"": 0.0, ""TREND_PASSIVE_SIZE_BONUS"": 1.0}"
v20-sweep-017,risk_random_10,13324.0,7403.0,5921.0,717,"{""BASE_QUOTE_EDGE"": 2.25, ""BASE_TAKE_EDGE"": 1.1, ""FIT_THRESHOLD"": 0.65, ""HISTORY_WEIGHT"": 0.25, ""IMBALANCE_WEIGHT"": 0.35, ""INVENTORY_SKEW"": 0.03, ""MAX_QUOTE_EDGE"": 5.0, ""MAX_TAKE_SIZE"": 14, ""MICRO_WEIGHT"": 0.3, ""MID_WEIGHT"": 0.25, ""PASSIVE_SIZE"": 11, ""POSITION_BIAS_DIVISOR"": 16.0, ""REGRESSION_HORIZON"": 2.0, ""REGRESSION_WEIGHT"": 0.2, ""REGRESSION_WINDOW"": 8, ""RESIDUAL_REVERT_WEIGHT"": 0.12, ""SOFT_LIMIT_RATIO"": 0.72, ""STRONG_TREND_EDGE"": 2.5, ""STRONG_TREND_HOLD_EXIT_BONUS"": 0.9, ""TOXIC_SPREAD_THRESHOLD"": 15.0, ""TOXIC_VOLATILITY_THRESHOLD"": 3.2, ""TREND_EDGE_THRESHOLD"": 1.0, ""TREND_ENTRY_TAKE_BONUS"": 5.0, ""TREND_FAIR_BONUS"": 0.35, ""TREND_HOLD_EXIT_BONUS"": 0.3, ""TREND_IMBALANCE_THRESHOLD"": 0.12, ""TREND_PASSIVE_PUSH"": 1.0, ""TREND_PASSIVE_SIZE_BONUS"": 3.0}"
v20-sweep-018,risk_random_11,13311.0,7403.0,5908.0,714,"{""BASE_QUOTE_EDGE"": 2.25, ""BASE_TAKE_EDGE"": 1.3, ""FIT_THRESHOLD"": 0.45, ""HISTORY_WEIGHT"": 0.25, ""IMBALANCE_WEIGHT"": 0.35, ""INVENTORY_SKEW"": 0.03, ""MAX_QUOTE_EDGE"": 5.0, ""MAX_TAKE_SIZE"": 12, ""MICRO_WEIGHT"": 0.3, ""MID_WEIGHT"": 0.25, ""PASSIVE_SIZE"": 8, ""POSITION_BIAS_DIVISOR"": 16.0, ""REGRESSION_HORIZON"": 2.0, ""REGRESSION_WEIGHT"": 0.2, ""REGRESSION_WINDOW"": 8, ""RESIDUAL_REVERT_WEIGHT"": 0.12, ""SOFT_LIMIT_RATIO"": 0.9, ""STRONG_TREND_EDGE"": 3.0, ""STRONG_TREND_HOLD_EXIT_BONUS"": 0.9, ""TOXIC_SPREAD_THRESHOLD"": 15.0, ""TOXIC_VOLATILITY_THRESHOLD"": 3.2, ""TREND_EDGE_THRESHOLD"": 1.4, ""TREND_ENTRY_TAKE_BONUS"": 2.0, ""TREND_FAIR_BONUS"": 0.15, ""TREND_HOLD_EXIT_BONUS"": 0.3, ""TREND_IMBALANCE_THRESHOLD"": 0.12, ""TREND_PASSIVE_PUSH"": 1.0, ""TREND_PASSIVE_SIZE_BONUS"": 3.0}"
v20-sweep-019,risk_random_12,13334.0,7403.0,5931.0,720,"{""BASE_QUOTE_EDGE"": 2.25, ""BASE_TAKE_EDGE"": 1.3, ""FIT_THRESHOLD"": 0.45, ""HISTORY_WEIGHT"": 0.25, ""IMBALANCE_WEIGHT"": 0.35, ""INVENTORY_SKEW"": 0.03, ""MAX_QUOTE_EDGE"": 5.0, ""MAX_TAKE_SIZE"": 8, ""MICRO_WEIGHT"": 0.3, ""MID_WEIGHT"": 0.25, ""PASSIVE_SIZE"": 10, ""POSITION_BIAS_DIVISOR"": 10.0, ""REGRESSION_HORIZON"": 2.0, ""REGRESSION_WEIGHT"": 0.2, ""REGRESSION_WINDOW"": 8, ""RESIDUAL_REVERT_WEIGHT"": 0.12, ""SOFT_LIMIT_RATIO"": 0.9, ""STRONG_TREND_EDGE"": 3.5, ""STRONG_TREND_HOLD_EXIT_BONUS"": 0.9, ""TOXIC_SPREAD_THRESHOLD"": 15.0, ""TOXIC_VOLATILITY_THRESHOLD"": 3.2, ""TREND_EDGE_THRESHOLD"": 1.0, ""TREND_ENTRY_TAKE_BONUS"": 2.0, ""TREND_FAIR_BONUS"": 0.35, ""TREND_HOLD_EXIT_BONUS"": 0.55, ""TREND_IMBALANCE_THRESHOLD"": 0.12, ""TREND_PASSIVE_PUSH"": 1.0, ""TREND_PASSIVE_SIZE_BONUS"": 3.0}"
v20-sweep-020,risk_random_13,13280.0,7403.0,5877.0,717,"{""BASE_QUOTE_EDGE"": 2.25, ""BASE_TAKE_EDGE"": 1.3, ""FIT_THRESHOLD"": 0.55, ""HISTORY_WEIGHT"": 0.25, ""IMBALANCE_WEIGHT"": 0.35, ""INVENTORY_SKEW"": 0.03, ""MAX_QUOTE_EDGE"": 5.0, ""MAX_TAKE_SIZE"": 8, ""MICRO_WEIGHT"": 0.3, ""MID_WEIGHT"": 0.25, ""PASSIVE_SIZE"": 11, ""POSITION_BIAS_DIVISOR"": 12.0, ""REGRESSION_HORIZON"": 2.0, ""REGRESSION_WEIGHT"": 0.2, ""REGRESSION_WINDOW"": 8, ""RESIDUAL_REVERT_WEIGHT"": 0.12, ""SOFT_LIMIT_RATIO"": 0.82, ""STRONG_TREND_EDGE"": 3.0, ""STRONG_TREND_HOLD_EXIT_BONUS"": 0.9, ""TOXIC_SPREAD_THRESHOLD"": 15.0, ""TOXIC_VOLATILITY_THRESHOLD"": 3.2, ""TREND_EDGE_THRESHOLD"": 1.2, ""TREND_ENTRY_TAKE_BONUS"": 2.0, ""TREND_FAIR_BONUS"": 0.35, ""TREND_HOLD_EXIT_BONUS"": 0.3, ""TREND_IMBALANCE_THRESHOLD"": 0.12, ""TREND_PASSIVE_PUSH"": 0.0, ""TREND_PASSIVE_SIZE_BONUS"": 2.0}"
v20-sweep-021,risk_random_14,13207.0,7403.0,5804.0,719,"{""BASE_QUOTE_EDGE"": 2.25, ""BASE_TAKE_EDGE"": 1.6, ""FIT_THRESHOLD"": 0.45, ""HISTORY_WEIGHT"": 0.25, ""IMBALANCE_WEIGHT"": 0.35, ""INVENTORY_SKEW"": 0.03, ""MAX_QUOTE_EDGE"": 5.0, ""MAX_TAKE_SIZE"": 14, ""MICRO_WEIGHT"": 0.3, ""MID_WEIGHT"": 0.25, ""PASSIVE_SIZE"": 10, ""POSITION_BIAS_DIVISOR"": 10.0, ""REGRESSION_HORIZON"": 2.0, ""REGRESSION_WEIGHT"": 0.2, ""REGRESSION_WINDOW"": 8, ""RESIDUAL_REVERT_WEIGHT"": 0.12, ""SOFT_LIMIT_RATIO"": 0.72, ""STRONG_TREND_EDGE"": 2.5, ""STRONG_TREND_HOLD_EXIT_BONUS"": 0.9, ""TOXIC_SPREAD_THRESHOLD"": 15.0, ""TOXIC_VOLATILITY_THRESHOLD"": 3.2, ""TREND_EDGE_THRESHOLD"": 1.0, ""TREND_ENTRY_TAKE_BONUS"": 3.0, ""TREND_FAIR_BONUS"": 0.35, ""TREND_HOLD_EXIT_BONUS"": 0.8, ""TREND_IMBALANCE_THRESHOLD"": 0.12, ""TREND_PASSIVE_PUSH"": 1.0, ""TREND_PASSIVE_SIZE_BONUS"": 2.0}"
v20-sweep-022,risk_random_15,13238.0,7403.0,5835.0,720,"{""BASE_QUOTE_EDGE"": 2.25, ""BASE_TAKE_EDGE"": 1.1, ""FIT_THRESHOLD"": 0.65, ""HISTORY_WEIGHT"": 0.25, ""IMBALANCE_WEIGHT"": 0.35, ""INVENTORY_SKEW"": 0.035, ""MAX_QUOTE_EDGE"": 5.0, ""MAX_TAKE_SIZE"": 8, ""MICRO_WEIGHT"": 0.3, ""MID_WEIGHT"": 0.25, ""PASSIVE_SIZE"": 8, ""POSITION_BIAS_DIVISOR"": 14.0, ""REGRESSION_HORIZON"": 2.0, ""REGRESSION_WEIGHT"": 0.2, ""REGRESSION_WINDOW"": 8, ""RESIDUAL_REVERT_WEIGHT"": 0.12, ""SOFT_LIMIT_RATIO"": 0.9, ""STRONG_TREND_EDGE"": 4.0, ""STRONG_TREND_HOLD_EXIT_BONUS"": 1.2, ""TOXIC_SPREAD_THRESHOLD"": 15.0, ""TOXIC_VOLATILITY_THRESHOLD"": 3.2, ""TREND_EDGE_THRESHOLD"": 1.0, ""TREND_ENTRY_TAKE_BONUS"": 4.0, ""TREND_FAIR_BONUS"": 0.35, ""TREND_HOLD_EXIT_BONUS"": 0.8, ""TREND_IMBALANCE_THRESHOLD"": 0.12, ""TREND_PASSIVE_PUSH"": 2.0, ""TREND_PASSIVE_SIZE_BONUS"": 1.0}"
v20-sweep-023,risk_random_16,13360.0,7403.0,5957.0,722,"{""BASE_QUOTE_EDGE"": 2.25, ""BASE_TAKE_EDGE"": 1.1, ""FIT_THRESHOLD"": 0.45, ""HISTORY_WEIGHT"": 0.25, ""IMBALANCE_WEIGHT"": 0.35, ""INVENTORY_SKEW"": 0.035, ""MAX_QUOTE_EDGE"": 5.0, ""MAX_TAKE_SIZE"": 8, ""MICRO_WEIGHT"": 0.3, ""MID_WEIGHT"": 0.25, ""PASSIVE_SIZE"": 8, ""POSITION_BIAS_DIVISOR"": 12.0, ""REGRESSION_HORIZON"": 2.0, ""REGRESSION_WEIGHT"": 0.2, ""REGRESSION_WINDOW"": 8, ""RESIDUAL_REVERT_WEIGHT"": 0.12, ""SOFT_LIMIT_RATIO"": 0.72, ""STRONG_TREND_EDGE"": 4.0, ""STRONG_TREND_HOLD_EXIT_BONUS"": 0.6, ""TOXIC_SPREAD_THRESHOLD"": 15.0, ""TOXIC_VOLATILITY_THRESHOLD"": 3.2, ""TREND_EDGE_THRESHOLD"": 1.4, ""TREND_ENTRY_TAKE_BONUS"": 4.0, ""TREND_FAIR_BONUS"": 0.35, ""TREND_HOLD_EXIT_BONUS"": 0.3, ""TREND_IMBALANCE_THRESHOLD"": 0.12, ""TREND_PASSIVE_PUSH"": 1.0, ""TREND_PASSIVE_SIZE_BONUS"": 1.0}"
v20-sweep-024,risk_random_17,13431.0,7403.0,6028.0,721,"{""BASE_QUOTE_EDGE"": 2.25, ""BASE_TAKE_EDGE"": 1.1, ""FIT_THRESHOLD"": 0.45, ""HISTORY_WEIGHT"": 0.25, ""IMBALANCE_WEIGHT"": 0.35, ""INVENTORY_SKEW"": 0.035, ""MAX_QUOTE_EDGE"": 5.0, ""MAX_TAKE_SIZE"": 10, ""MICRO_WEIGHT"": 0.3, ""MID_WEIGHT"": 0.25, ""PASSIVE_SIZE"": 8, ""POSITION_BIAS_DIVISOR"": 12.0, ""REGRESSION_HORIZON"": 2.0, ""REGRESSION_WEIGHT"": 0.2, ""REGRESSION_WINDOW"": 8, ""RESIDUAL_REVERT_WEIGHT"": 0.12, ""SOFT_LIMIT_RATIO"": 0.65, ""STRONG_TREND_EDGE"": 2.5, ""STRONG_TREND_HOLD_EXIT_BONUS"": 0.9, ""TOXIC_SPREAD_THRESHOLD"": 15.0, ""TOXIC_VOLATILITY_THRESHOLD"": 3.2, ""TREND_EDGE_THRESHOLD"": 1.0, ""TREND_ENTRY_TAKE_BONUS"": 3.0, ""TREND_FAIR_BONUS"": 0.25, ""TREND_HOLD_EXIT_BONUS"": 0.55, ""TREND_IMBALANCE_THRESHOLD"": 0.12, ""TREND_PASSIVE_PUSH"": 0.0, ""TREND_PASSIVE_SIZE_BONUS"": 2.0}"
v20-sweep-025,risk_random_18,13379.0,7403.0,5976.0,722,"{""BASE_QUOTE_EDGE"": 2.25, ""BASE_TAKE_EDGE"": 1.1, ""FIT_THRESHOLD"": 0.45, ""HISTORY_WEIGHT"": 0.25, ""IMBALANCE_WEIGHT"": 0.35, ""INVENTORY_SKEW"": 0.035, ""MAX_QUOTE_EDGE"": 5.0, ""MAX_TAKE_SIZE"": 14, ""MICRO_WEIGHT"": 0.3, ""MID_WEIGHT"": 0.25, ""PASSIVE_SIZE"": 9, ""POSITION_BIAS_DIVISOR"": 10.0, ""REGRESSION_HORIZON"": 2.0, ""REGRESSION_WEIGHT"": 0.2, ""REGRESSION_WINDOW"": 8, ""RESIDUAL_REVERT_WEIGHT"": 0.12, ""SOFT_LIMIT_RATIO"": 0.82, ""STRONG_TREND_EDGE"": 4.0, ""STRONG_TREND_HOLD_EXIT_BONUS"": 0.9, ""TOXIC_SPREAD_THRESHOLD"": 15.0, ""TOXIC_VOLATILITY_THRESHOLD"": 3.2, ""TREND_EDGE_THRESHOLD"": 1.2, ""TREND_ENTRY_TAKE_BONUS"": 3.0, ""TREND_FAIR_BONUS"": 0.15, ""TREND_HOLD_EXIT_BONUS"": 0.8, ""TREND_IMBALANCE_THRESHOLD"": 0.12, ""TREND_PASSIVE_PUSH"": 0.0, ""TREND_PASSIVE_SIZE_BONUS"": 3.0}"
v20-sweep-026,risk_random_19,13359.0,7403.0,5956.0,717,"{""BASE_QUOTE_EDGE"": 2.25, ""BASE_TAKE_EDGE"": 1.2, ""FIT_THRESHOLD"": 0.65, ""HISTORY_WEIGHT"": 0.25, ""IMBALANCE_WEIGHT"": 0.35, ""INVENTORY_SKEW"": 0.035, ""MAX_QUOTE_EDGE"": 5.0, ""MAX_TAKE_SIZE"": 10, ""MICRO_WEIGHT"": 0.3, ""MID_WEIGHT"": 0.25, ""PASSIVE_SIZE"": 9, ""POSITION_BIAS_DIVISOR"": 14.0, ""REGRESSION_HORIZON"": 2.0, ""REGRESSION_WEIGHT"": 0.2, ""REGRESSION_WINDOW"": 8, ""RESIDUAL_REVERT_WEIGHT"": 0.12, ""SOFT_LIMIT_RATIO"": 0.82, ""STRONG_TREND_EDGE"": 2.5, ""STRONG_TREND_HOLD_EXIT_BONUS"": 1.2, ""TOXIC_SPREAD_THRESHOLD"": 15.0, ""TOXIC_VOLATILITY_THRESHOLD"": 3.2, ""TREND_EDGE_THRESHOLD"": 1.0, ""TREND_ENTRY_TAKE_BONUS"": 4.0, ""TREND_FAIR_BONUS"": 0.15, ""TREND_HOLD_EXIT_BONUS"": 0.8, ""TREND_IMBALANCE_THRESHOLD"": 0.12, ""TREND_PASSIVE_PUSH"": 1.0, ""TREND_PASSIVE_SIZE_BONUS"": 1.0}"
v20-sweep-027,risk_random_20,13343.0,7403.0,5940.0,717,"{""BASE_QUOTE_EDGE"": 2.25, ""BASE_TAKE_EDGE"": 1.3, ""FIT_THRESHOLD"": 0.65, ""HISTORY_WEIGHT"": 0.25, ""IMBALANCE_WEIGHT"": 0.35, ""INVENTORY_SKEW"": 0.035, ""MAX_QUOTE_EDGE"": 5.0, ""MAX_TAKE_SIZE"": 12, ""MICRO_WEIGHT"": 0.3, ""MID_WEIGHT"": 0.25, ""PASSIVE_SIZE"": 10, ""POSITION_BIAS_DIVISOR"": 14.0, ""REGRESSION_HORIZON"": 2.0, ""REGRESSION_WEIGHT"": 0.2, ""REGRESSION_WINDOW"": 8, ""RESIDUAL_REVERT_WEIGHT"": 0.12, ""SOFT_LIMIT_RATIO"": 0.65, ""STRONG_TREND_EDGE"": 4.0, ""STRONG_TREND_HOLD_EXIT_BONUS"": 1.2, ""TOXIC_SPREAD_THRESHOLD"": 15.0, ""TOXIC_VOLATILITY_THRESHOLD"": 3.2, ""TREND_EDGE_THRESHOLD"": 1.4, ""TREND_ENTRY_TAKE_BONUS"": 2.0, ""TREND_FAIR_BONUS"": 0.15, ""TREND_HOLD_EXIT_BONUS"": 0.8, ""TREND_IMBALANCE_THRESHOLD"": 0.12, ""TREND_PASSIVE_PUSH"": 0.0, ""TREND_PASSIVE_SIZE_BONUS"": 1.0}"
v20-sweep-028,risk_random_21,13340.0,7403.0,5937.0,719,"{""BASE_QUOTE_EDGE"": 2.25, ""BASE_TAKE_EDGE"": 1.3, ""FIT_THRESHOLD"": 0.65, ""HISTORY_WEIGHT"": 0.25, ""IMBALANCE_WEIGHT"": 0.35, ""INVENTORY_SKEW"": 0.035, ""MAX_QUOTE_EDGE"": 5.0, ""MAX_TAKE_SIZE"": 14, ""MICRO_WEIGHT"": 0.3, ""MID_WEIGHT"": 0.25, ""PASSIVE_SIZE"": 11, ""POSITION_BIAS_DIVISOR"": 12.0, ""REGRESSION_HORIZON"": 2.0, ""REGRESSION_WEIGHT"": 0.2, ""REGRESSION_WINDOW"": 8, ""RESIDUAL_REVERT_WEIGHT"": 0.12, ""SOFT_LIMIT_RATIO"": 0.9, ""STRONG_TREND_EDGE"": 2.5, ""STRONG_TREND_HOLD_EXIT_BONUS"": 1.2, ""TOXIC_SPREAD_THRESHOLD"": 15.0, ""TOXIC_VOLATILITY_THRESHOLD"": 3.2, ""TREND_EDGE_THRESHOLD"": 1.0, ""TREND_ENTRY_TAKE_BONUS"": 2.0, ""TREND_FAIR_BONUS"": 0.15, ""TREND_HOLD_EXIT_BONUS"": 0.8, ""TREND_IMBALANCE_THRESHOLD"": 0.12, ""TREND_PASSIVE_PUSH"": 1.0, ""TREND_PASSIVE_SIZE_BONUS"": 3.0}"
v20-sweep-029,risk_random_22,13245.0,7403.0,5842.0,717,"{""BASE_QUOTE_EDGE"": 2.25, ""BASE_TAKE_EDGE"": 1.45, ""FIT_THRESHOLD"": 0.65, ""HISTORY_WEIGHT"": 0.25, ""IMBALANCE_WEIGHT"": 0.35, ""INVENTORY_SKEW"": 0.035, ""MAX_QUOTE_EDGE"": 5.0, ""MAX_TAKE_SIZE"": 8, ""MICRO_WEIGHT"": 0.3, ""MID_WEIGHT"": 0.25, ""PASSIVE_SIZE"": 11, ""POSITION_BIAS_DIVISOR"": 14.0, ""REGRESSION_HORIZON"": 2.0, ""REGRESSION_WEIGHT"": 0.2, ""REGRESSION_WINDOW"": 8, ""RESIDUAL_REVERT_WEIGHT"": 0.12, ""SOFT_LIMIT_RATIO"": 0.72, ""STRONG_TREND_EDGE"": 3.0, ""STRONG_TREND_HOLD_EXIT_BONUS"": 0.9, ""TOXIC_SPREAD_THRESHOLD"": 15.0, ""TOXIC_VOLATILITY_THRESHOLD"": 3.2, ""TREND_EDGE_THRESHOLD"": 1.2, ""TREND_ENTRY_TAKE_BONUS"": 3.0, ""TREND_FAIR_BONUS"": 0.25, ""TREND_HOLD_EXIT_BONUS"": 0.3, ""TREND_IMBALANCE_THRESHOLD"": 0.12, ""TREND_PASSIVE_PUSH"": 1.0, ""TREND_PASSIVE_SIZE_BONUS"": 1.0}"
v20-sweep-030,risk_random_23,13239.0,7403.0,5836.0,713,"{""BASE_QUOTE_EDGE"": 2.25, ""BASE_TAKE_EDGE"": 1.6, ""FIT_THRESHOLD"": 0.65, ""HISTORY_WEIGHT"": 0.25, ""IMBALANCE_WEIGHT"": 0.35, ""INVENTORY_SKEW"": 0.035, ""MAX_QUOTE_EDGE"": 5.0, ""MAX_TAKE_SIZE"": 14, ""MICRO_WEIGHT"": 0.3, ""MID_WEIGHT"": 0.25, ""PASSIVE_SIZE"": 8, ""POSITION_BIAS_DIVISOR"": 16.0, ""REGRESSION_HORIZON"": 2.0, ""REGRESSION_WEIGHT"": 0.2, ""REGRESSION_WINDOW"": 8, ""RESIDUAL_REVERT_WEIGHT"": 0.12, ""SOFT_LIMIT_RATIO"": 0.72, ""STRONG_TREND_EDGE"": 3.5, ""STRONG_TREND_HOLD_EXIT_BONUS"": 0.6, ""TOXIC_SPREAD_THRESHOLD"": 15.0, ""TOXIC_VOLATILITY_THRESHOLD"": 3.2, ""TREND_EDGE_THRESHOLD"": 1.2, ""TREND_ENTRY_TAKE_BONUS"": 3.0, ""TREND_FAIR_BONUS"": 0.35, ""TREND_HOLD_EXIT_BONUS"": 0.55, ""TREND_IMBALANCE_THRESHOLD"": 0.12, ""TREND_PASSIVE_PUSH"": 1.0, ""TREND_PASSIVE_SIZE_BONUS"": 2.0}"
v20-sweep-031,risk_random_24,13193.0,7403.0,5790.0,713,"{""BASE_QUOTE_EDGE"": 2.25, ""BASE_TAKE_EDGE"": 1.6, ""FIT_THRESHOLD"": 0.45, ""HISTORY_WEIGHT"": 0.25, ""IMBALANCE_WEIGHT"": 0.35, ""INVENTORY_SKEW"": 0.035, ""MAX_QUOTE_EDGE"": 5.0, ""MAX_TAKE_SIZE"": 8, ""MICRO_WEIGHT"": 0.3, ""MID_WEIGHT"": 0.25, ""PASSIVE_SIZE"": 9, ""POSITION_BIAS_DIVISOR"": 16.0, ""REGRESSION_HORIZON"": 2.0, ""REGRESSION_WEIGHT"": 0.2, ""REGRESSION_WINDOW"": 8, ""RESIDUAL_REVERT_WEIGHT"": 0.12, ""SOFT_LIMIT_RATIO"": 0.82, ""STRONG_TREND_EDGE"": 2.5, ""STRONG_TREND_HOLD_EXIT_BONUS"": 0.6, ""TOXIC_SPREAD_THRESHOLD"": 15.0, ""TOXIC_VOLATILITY_THRESHOLD"": 3.2, ""TREND_EDGE_THRESHOLD"": 1.0, ""TREND_ENTRY_TAKE_BONUS"": 2.0, ""TREND_FAIR_BONUS"": 0.35, ""TREND_HOLD_EXIT_BONUS"": 0.8, ""TREND_IMBALANCE_THRESHOLD"": 0.12, ""TREND_PASSIVE_PUSH"": 2.0, ""TREND_PASSIVE_SIZE_BONUS"": 3.0}"
